"","mProtein","Motif","Domain","dProtein"
"3215","Q9Y6E0","TRG_ER_diArg_1","PF00400","Q9Y297"
"3216","Q86YD7","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3217","Q86YD7","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3218","B1Q2W9","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3219","B1Q2W9","TRG_ER_diArg_1","PF00400","Q9Y297"
"3220","Q7Z333","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3221","Q7Z333","TRG_ER_diArg_1","PF00400","Q9Y297"
"3222","P22830","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3223","P22830","TRG_ER_diArg_1","PF00400","Q9Y297"
"3224","Q00653","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3225","Q00653","TRG_ER_diArg_1","PF00400","Q9Y297"
"3226","O75475","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3227","O75475","TRG_ER_diArg_1","PF00400","Q9Y297"
"3228","Q9WMX2","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3229","Q9WMX2","TRG_ER_diArg_1","PF00400","Q9Y297"
"3230","Q8TDD1","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3231","Q8TDD1","TRG_ER_diArg_1","PF00400","Q9Y297"
"3232","Q8IYH5","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3233","Q8IYH5","TRG_ER_diArg_1","PF00400","Q9Y297"
"3234","Q96N21","DEG_SCF_FBW7_1","PF00400","Q9UKB1"
"3235","Q96N21","DEG_SCF_FBW7_1","PF00400","Q9Y297"
"3236","P46063","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3237","P46063","TRG_ER_diArg_1","PF00400","Q9Y297"
"3238","Q2NL68","DEG_SCF_FBW7_1","PF00400","Q9UKB1"
"3239","Q2NL68","DEG_SCF_FBW7_1","PF00400","Q9Y297"
"3240","Q9H0W8","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3241","Q9H0W8","TRG_ER_diArg_1","PF00400","Q9Y297"
"3242","P42858","DEG_SCF_FBW7_1","PF00400","Q9UKB1"
"3243","P42858","DEG_SCF_FBW7_1","PF00400","Q9Y297"
"3244","Q15287","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3245","Q15287","TRG_ER_diArg_1","PF00400","Q9Y297"
"3246","Q6ZNA4","DEG_SCF_FBW7_1","PF00400","Q9UKB1"
"3247","Q6ZNA4","DEG_SCF_FBW7_1","PF00400","Q9Y297"
"3248","Q86VY9","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3249","Q86VY9","TRG_ER_diArg_1","PF00400","Q9Y297"
"3250","Q5S007","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3251","Q5S007","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3252","P06463","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3253","P06463","TRG_ER_diArg_1","PF00400","Q9Y297"
"3254","O43159","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3255","O43159","TRG_ER_diArg_1","PF00400","Q9Y297"
"3256","Q14686","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3257","Q14686","TRG_ER_diArg_1","PF00400","Q9Y297"
"3258","Q9Y2T4","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3259","Q9Y2T4","TRG_ER_diArg_1","PF00400","Q9Y297"
"3260","Q8IY81","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3261","Q8IY81","TRG_ER_diArg_1","PF00400","Q9Y297"
"3262","Q63HK5","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3263","Q63HK5","TRG_ER_diArg_1","PF00400","Q9Y297"
"3264","Q12834","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3265","Q12834","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3266","Q6NXQ0","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3267","Q6NXQ0","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3268","P29882","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3269","P29882","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3270","Q9H3S7","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3271","Q9H3S7","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3272","Q9Y250","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3273","Q9Y250","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3274","Q96N21","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3275","Q96N21","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3276","Q13761","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3277","Q13761","TRG_ER_diArg_1","PF00400","Q9Y297"
"3278","Q53HV7","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3279","Q53HV7","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3280","Q5T6F2","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3281","Q5T6F2","TRG_ER_diArg_1","PF00400","Q9Y297"
"3282","O14964","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3283","O14964","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3284","P46087","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3285","P46087","TRG_ER_diArg_1","PF00400","Q9Y297"
"3286","O60437","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3287","O60437","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3288","P26196","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3289","P26196","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3290","Q8IZW8","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3291","Q8IZW8","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3292","Q2NL68","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3293","Q2NL68","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3294","P00973-2","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3295","P00973-2","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3296","Q9UJX2","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3297","Q9UJX2","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3298","P14373","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3299","P14373","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3300","O00750","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3301","O00750","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3302","Q03989","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3303","Q03989","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3304","P17482","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3305","P17482","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3306","Q9NU19","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3307","Q9NU19","TRG_ER_diArg_1","PF00400","Q9Y297"
"3308","P01106","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3309","P01106","TRG_ER_diArg_1","PF00400","Q9Y297"
"3310","Q9BTT0","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3311","Q9BTT0","TRG_ER_diArg_1","PF00400","Q9Y297"
"3312","P78527","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3313","P78527","TRG_ER_diArg_1","PF00400","Q9Y297"
"3314","Q15643","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3315","Q15643","TRG_ER_diArg_1","PF00400","Q9Y297"
"3316","Q53ET0","DEG_SCF_FBW7_1","PF00400","Q9UKB1"
"3317","Q53ET0","DEG_SCF_FBW7_1","PF00400","Q9Y297"
"3318","F5HE15","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3319","F5HE15","TRG_ER_diArg_1","PF00400","Q9Y297"
"3320","P14373","DEG_SCF_FBW7_1","PF00400","Q9UKB1"
"3321","P14373","DEG_SCF_FBW7_1","PF00400","Q9Y297"
"3322","Q96FJ0","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3323","Q96FJ0","TRG_ER_diArg_1","PF00400","Q9Y297"
"3324","P69700","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3325","P69700","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3326","Q03252","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3327","Q03252","TRG_ER_diArg_1","PF00400","Q9Y297"
"3328","P10070","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3329","P10070","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3330","Q14191","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3331","Q14191","TRG_ER_diArg_1","PF00400","Q9Y297"
"3332","P37198","DEG_APCC_DBOX_1","PF00400","Q9UKB1"
"3333","P37198","DEG_APCC_DBOX_1","PF00400","Q9Y297"
"3334","Q5VU62","DEG_APCC_DBOX_1","PF00400","Q9UKB1"
"3335","Q5VU62","DEG_APCC_DBOX_1","PF00400","Q9Y297"
"3336","Q2MV58","DEG_APCC_DBOX_1","PF00400","Q9UKB1"
"3337","Q2MV58","DEG_APCC_DBOX_1","PF00400","Q9Y297"
"3338","P0C739","DEG_APCC_DBOX_1","PF00400","Q9UKB1"
"3339","P0C739","DEG_APCC_DBOX_1","PF00400","Q9Y297"
"3340","P15173","DEG_APCC_DBOX_1","PF00400","Q9UKB1"
"3341","P15173","DEG_APCC_DBOX_1","PF00400","Q9Y297"
"3342","P31345","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3343","P31345","TRG_ER_diArg_1","PF00400","Q9Y297"
"3344","Q14674","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3345","Q14674","TRG_ER_diArg_1","PF00400","Q9Y297"
"3346","P03116","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3347","P03116","TRG_ER_diArg_1","PF00400","Q9Y297"
"3348","P0DOJ6","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3349","P0DOJ6","TRG_ER_diArg_1","PF00400","Q9Y297"
"3350","P09629","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3351","P09629","TRG_ER_diArg_1","PF00400","Q9Y297"
"3352","P20265","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3353","P20265","TRG_ER_diArg_1","PF00400","Q9Y297"
"3354","O96017","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3355","O96017","TRG_ER_diArg_1","PF00400","Q9Y297"
"3356","Q00005","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3357","Q00005","TRG_ER_diArg_1","PF00400","Q9Y297"
"3358","O75348","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3359","O75348","TRG_ER_diArg_1","PF00400","Q9Y297"
"3360","Q16665","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3361","Q16665","TRG_ER_diArg_1","PF00400","Q9Y297"
"3362","Q08495","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3363","Q08495","TRG_ER_diArg_1","PF00400","Q9Y297"
"3364","O75689","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3365","O75689","TRG_ER_diArg_1","PF00400","Q9Y297"
"3366","Q2M1V0","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3367","Q2M1V0","TRG_ER_diArg_1","PF00400","Q9Y297"
"3368","Q70IA8","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3369","Q70IA8","TRG_ER_diArg_1","PF00400","Q9Y297"
"3370","Q5S007","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3371","Q5S007","TRG_ER_diArg_1","PF00400","Q9Y297"
"3372","Q9Y618","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3373","Q9Y618","TRG_ER_diArg_1","PF00400","Q9Y297"
"3374","Q92917","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3375","Q92917","TRG_ER_diArg_1","PF00400","Q9Y297"
"3376","Q0VD86","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3377","Q0VD86","TRG_ER_diArg_1","PF00400","Q9Y297"
"3378","Q7L4I2","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3379","Q7L4I2","TRG_ER_diArg_1","PF00400","Q9Y297"
"3380","Q8IZU1","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3381","Q8IZU1","TRG_ER_diArg_1","PF00400","Q9Y297"
"3382","P61758","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3383","P61758","TRG_ER_diArg_1","PF00400","Q9Y297"
"3384","Q8NA54","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3385","Q8NA54","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3386","Q9NWV8","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3387","Q9NWV8","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3388","Q8TBE0","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3389","Q8TBE0","TRG_ER_diArg_1","PF00400","Q9Y297"
"3390","Q5TAP6","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3391","Q5TAP6","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3392","P49715","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3393","P49715","TRG_ER_diArg_1","PF00400","Q9Y297"
"3394","O00444","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3395","O00444","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3396","P49756","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3397","P49756","TRG_ER_diArg_1","PF00400","Q9Y297"
"3398","P03255","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3399","P03255","TRG_ER_diArg_1","PF00400","Q9Y297"
"3400","Q9NTM9","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3401","Q9NTM9","TRG_ER_diArg_1","PF00400","Q9Y297"
"3402","O75923","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3403","O75923","TRG_ER_diArg_1","PF00400","Q9Y297"
"3404","O94875-10","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3405","O94875-10","TRG_ER_diArg_1","PF00400","Q9Y297"
"3406","A4D1E9","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3407","A4D1E9","TRG_ER_diArg_1","PF00400","Q9Y297"
"3408","Q86V38","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3409","Q86V38","TRG_ER_diArg_1","PF00400","Q9Y297"
"3410","P15336","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3411","P15336","TRG_ER_diArg_1","PF00400","Q9Y297"
"3412","A2RU48","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3413","A2RU48","TRG_ER_diArg_1","PF00400","Q9Y297"
"3414","Q9C086","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3415","Q9C086","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3416","Q08378","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3417","Q08378","TRG_ER_diArg_1","PF00400","Q9Y297"
"3418","Q9HAQ2","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3419","Q9HAQ2","TRG_ER_diArg_1","PF00400","Q9Y297"
"3420","Q8IX12","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3421","Q8IX12","TRG_ER_diArg_1","PF00400","Q9Y297"
"3422","P02545","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3423","P02545","TRG_ER_diArg_1","PF00400","Q9Y297"
"3424","P68431","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3425","P68431","TRG_ER_diArg_1","PF00400","Q9Y297"
"3426","Q15842","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3427","Q15842","TRG_ER_diArg_1","PF00400","Q9Y297"
"3428","Q9NPI1","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3429","Q9NPI1","TRG_ER_diArg_1","PF00400","Q9Y297"
"3430","P0DTD1","LIG_APCC_ABBA_1","PF00400","Q9UKB1"
"3431","P0DTD1","LIG_APCC_ABBA_1","PF00400","Q9Y297"
"3432","Q9H190","LIG_APCC_ABBA_1","PF00400","Q9UKB1"
"3433","Q9H190","LIG_APCC_ABBA_1","PF00400","Q9Y297"
"3434","Q8TBB1","LIG_APCC_ABBA_1","PF00400","Q9UKB1"
"3435","Q8TBB1","LIG_APCC_ABBA_1","PF00400","Q9Y297"
"3436","Q9BVG8","LIG_APCC_ABBA_1","PF00400","Q9UKB1"
"3437","Q9BVG8","LIG_APCC_ABBA_1","PF00400","Q9Y297"
"3438","Q96MH2","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3439","Q96MH2","TRG_ER_diArg_1","PF00400","Q9Y297"
"3440","O15371","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3441","O15371","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3442","P08559","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3443","P08559","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3444","Q8N4L8","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3445","Q8N4L8","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3446","Q92917","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3447","Q92917","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3448","P09067","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3449","P09067","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3450","Q96CS2","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3451","Q96CS2","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3452","Q96KB5","DOC_WD40_RPTOR_TOS_1","PF00400","Q9UKB1"
"3453","Q96KB5","DOC_WD40_RPTOR_TOS_1","PF00400","Q9Y297"
"3454","Q4ZGA4","DOC_WD40_RPTOR_TOS_1","PF00400","Q9UKB1"
"3455","Q4ZGA4","DOC_WD40_RPTOR_TOS_1","PF00400","Q9Y297"
"3456","P27228","DOC_WD40_RPTOR_TOS_1","PF00400","Q9UKB1"
"3457","P27228","DOC_WD40_RPTOR_TOS_1","PF00400","Q9Y297"
"3458","P62753","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3459","P62753","TRG_ER_diArg_1","PF00400","Q9Y297"
"3460","P10745","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3461","P10745","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3462","P03070","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3463","P03070","TRG_ER_diArg_1","PF00400","Q9Y297"
"3464","B2BTY8","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3465","B2BTY8","TRG_ER_diArg_1","PF00400","Q9Y297"
"3466","Q3KP44","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3467","Q3KP44","TRG_ER_diArg_1","PF00400","Q9Y297"
"3468","Q9NQL9","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3469","Q9NQL9","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3470","Q13895","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3471","Q13895","TRG_ER_diArg_1","PF00400","Q9Y297"
"3472","Q9DUN1","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3473","Q9DUN1","TRG_ER_diArg_1","PF00400","Q9Y297"
"3474","Q9BU76","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3475","Q9BU76","TRG_ER_diArg_1","PF00400","Q9Y297"
"3476","Q5T681","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3477","Q5T681","TRG_ER_diArg_1","PF00400","Q9Y297"
"3478","Q5HYW2","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3479","Q5HYW2","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3480","O43482","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3481","O43482","TRG_ER_diArg_1","PF00400","Q9Y297"
"3482","P17181","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3483","P17181","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3484","O94888","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3485","O94888","TRG_ER_diArg_1","PF00400","Q9Y297"
"3486","Q92547","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3487","Q92547","TRG_ER_diArg_1","PF00400","Q9Y297"
"3488","Q9UPN6","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3489","Q9UPN6","TRG_ER_diArg_1","PF00400","Q9Y297"
"3490","P03431","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3491","P03431","TRG_ER_diArg_1","PF00400","Q9Y297"
"3492","Q9NZ72","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3493","Q9NZ72","TRG_ER_diArg_1","PF00400","Q9Y297"
"3494","Q9UL03","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3495","Q9UL03","TRG_ER_diArg_1","PF00400","Q9Y297"
"3496","Q92844","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3497","Q92844","TRG_ER_diArg_1","PF00400","Q9Y297"
"3498","Q92993","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3499","Q92993","TRG_ER_diArg_1","PF00400","Q9Y297"
"3500","Q96I24","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3501","Q96I24","TRG_ER_diArg_1","PF00400","Q9Y297"
"3502","Q8IW19","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3503","Q8IW19","TRG_ER_diArg_1","PF00400","Q9Y297"
"3504","Q9H0I2","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3505","Q9H0I2","TRG_ER_diArg_1","PF00400","Q9Y297"
"3506","Q9NZB2","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3507","Q9NZB2","TRG_ER_diArg_1","PF00400","Q9Y297"
"3508","Q9BRJ2","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3509","Q9BRJ2","TRG_ER_diArg_1","PF00400","Q9Y297"
"3510","Q5T6S3","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3511","Q5T6S3","TRG_ER_diArg_1","PF00400","Q9Y297"
"3512","P04296","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3513","P04296","TRG_ER_diArg_1","PF00400","Q9Y297"
"3514","P11532","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3515","P11532","TRG_ER_diArg_1","PF00400","Q9Y297"
"3516","O14746","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3517","O14746","TRG_ER_diArg_1","PF00400","Q9Y297"
"3518","Q9Y5J3","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3519","Q9Y5J3","TRG_ER_diArg_1","PF00400","Q9Y297"
"3520","Q5FBB7","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3521","Q5FBB7","TRG_ER_diArg_1","PF00400","Q9Y297"
"3522","Q0A442","DOC_WD40_RPTOR_TOS_1","PF00400","Q9UKB1"
"3523","Q0A442","DOC_WD40_RPTOR_TOS_1","PF00400","Q9Y297"
"3524","P30910","DOC_WD40_RPTOR_TOS_1","PF00400","Q9UKB1"
"3525","P30910","DOC_WD40_RPTOR_TOS_1","PF00400","Q9Y297"
"3526","Q5VV41","DOC_WD40_RPTOR_TOS_1","PF00400","Q9UKB1"
"3527","Q5VV41","DOC_WD40_RPTOR_TOS_1","PF00400","Q9Y297"
"3528","Q13651","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3529","Q13651","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3530","Q12959","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3531","Q12959","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3532","Q84940","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3533","Q84940","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3534","P46937","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3535","P46937","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3536","Q00987","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3537","Q00987","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3538","P45973","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3539","P45973","TRG_ER_diArg_1","PF00400","Q9Y297"
"3540","Q7Z4V0","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3541","Q7Z4V0","TRG_ER_diArg_1","PF00400","Q9Y297"
"3542","Q9Y6Y8","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3543","Q9Y6Y8","TRG_ER_diArg_1","PF00400","Q9Y297"
"3544","P03410","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3545","P03410","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3546","P78317","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3547","P78317","TRG_ER_diArg_1","PF00400","Q9Y297"
"3548","Q9H0W8","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3549","Q9H0W8","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3550","Q15637","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3551","Q15637","TRG_ER_diArg_1","PF00400","Q9Y297"
"3552","P29474","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3553","P29474","TRG_ER_diArg_1","PF00400","Q9Y297"
"3554","Q96PV0","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3555","Q96PV0","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3556","Q8NBZ0","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3557","Q8NBZ0","TRG_ER_diArg_1","PF00400","Q9Y297"
"3558","Q5THK1","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3559","Q5THK1","TRG_ER_diArg_1","PF00400","Q9Y297"
"3560","P04012","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3561","P04012","TRG_ER_diArg_1","PF00400","Q9Y297"
"3562","X5D778","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3563","X5D778","TRG_ER_diArg_1","PF00400","Q9Y297"
"3564","Q8N680","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3565","Q8N680","TRG_ER_diArg_1","PF00400","Q9Y297"
"3566","Q2WGJ6","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3567","Q2WGJ6","TRG_ER_diArg_1","PF00400","Q9Y297"
"3568","O95983","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3569","O95983","TRG_ER_diArg_1","PF00400","Q9Y297"
"3570","Q5T686","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3571","Q5T686","TRG_ER_diArg_1","PF00400","Q9Y297"
"3572","Q8AZJ3","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3573","Q8AZJ3","TRG_ER_diArg_1","PF00400","Q9Y297"
"3574","Q9UIS9","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3575","Q9UIS9","TRG_ER_diArg_1","PF00400","Q9Y297"
"3576","Q92688","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3577","Q92688","TRG_ER_diArg_1","PF00400","Q9Y297"
"3578","Q9UHV2","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3579","Q9UHV2","TRG_ER_diArg_1","PF00400","Q9Y297"
"3580","Q14684","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3581","Q14684","TRG_ER_diArg_1","PF00400","Q9Y297"
"3582","Q01804","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3583","Q01804","TRG_ER_diArg_1","PF00400","Q9Y297"
"3584","Q6GQQ9","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3585","Q6GQQ9","TRG_ER_diArg_1","PF00400","Q9Y297"
"3586","Q12888","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3587","Q12888","TRG_ER_diArg_1","PF00400","Q9Y297"
