"","mProtein","Motif","Domain","dProtein"
"815","Q9Y3C7","TRG_NLS_MonoCore_2","PF00514","P52292"
"816","Q9Y3C7","TRG_NLS_MonoCore_2","PF00514","O60684"
"817","P78424","TRG_NLS_MonoCore_2","PF00514","P52292"
"818","P78424","TRG_NLS_MonoCore_2","PF00514","O60684"
"819","Q9NWS0","TRG_NLS_MonoCore_2","PF00514","P52292"
"820","Q9NWS0","TRG_NLS_MonoCore_2","PF00514","O60684"
"821","Q15637","TRG_NLS_MonoCore_2","PF00514","P52292"
"822","Q15637","TRG_NLS_MonoCore_2","PF00514","O60684"
"823","Q8NI77","TRG_NLS_MonoCore_2","PF00514","P52292"
"824","Q8NI77","TRG_NLS_MonoCore_2","PF00514","O60684"
"825","O43513","TRG_NLS_MonoCore_2","PF00514","P52292"
"826","O43513","TRG_NLS_MonoCore_2","PF00514","O60684"
"827","Q69YH5","TRG_NLS_MonoCore_2","PF00514","P52292"
"828","Q69YH5","TRG_NLS_MonoCore_2","PF00514","O60684"
"829","Q99459","TRG_NLS_MonoCore_2","PF00514","P52292"
"830","Q99459","TRG_NLS_MonoCore_2","PF00514","O60684"
"831","P78545","TRG_NLS_MonoCore_2","PF00514","P52292"
"832","P78545","TRG_NLS_MonoCore_2","PF00514","O60684"
"833","P20700","TRG_NLS_MonoCore_2","PF00514","P52292"
"834","P20700","TRG_NLS_MonoCore_2","PF00514","O60684"
"835","Q96C86","TRG_NLS_MonoCore_2","PF00514","P52292"
"836","Q96C86","TRG_NLS_MonoCore_2","PF00514","O60684"
"837","Q92688","TRG_NLS_MonoCore_2","PF00514","P52292"
"838","Q92688","TRG_NLS_MonoCore_2","PF00514","O60684"
"839","P05412","TRG_NLS_MonoCore_2","PF00514","P52292"
"840","P05412","TRG_NLS_MonoCore_2","PF00514","O60684"
"841","Q9NVC6","TRG_NLS_MonoCore_2","PF00514","P52292"
"842","Q9NVC6","TRG_NLS_MonoCore_2","PF00514","O60684"
"843","Q16594","TRG_NLS_MonoCore_2","PF00514","P52292"
"844","Q16594","TRG_NLS_MonoCore_2","PF00514","O60684"
"845","Q5S007","TRG_NLS_MonoCore_2","PF00514","P52292"
"846","Q5S007","TRG_NLS_MonoCore_2","PF00514","O60684"
"847","Q14684","TRG_NLS_MonoCore_2","PF00514","P52292"
"848","Q14684","TRG_NLS_MonoCore_2","PF00514","O60684"
"849","O94763","TRG_NLS_MonoCore_2","PF00514","P52292"
"850","O94763","TRG_NLS_MonoCore_2","PF00514","O60684"
"851","P47712","TRG_NLS_MonoCore_2","PF00514","P52292"
"852","P47712","TRG_NLS_MonoCore_2","PF00514","O60684"
"853","Q96L73","TRG_NLS_MonoCore_2","PF00514","P52292"
"854","Q96L73","TRG_NLS_MonoCore_2","PF00514","O60684"
"855","Q96QC0","TRG_NLS_MonoCore_2","PF00514","P52292"
"856","Q96QC0","TRG_NLS_MonoCore_2","PF00514","O60684"
"857","P38432","TRG_NLS_MonoExtC_3","PF00514","P52292"
"858","P38432","TRG_NLS_MonoExtC_3","PF00514","O60684"
"859","Q69YH5","TRG_NLS_MonoExtC_3","PF00514","P52292"
"860","Q69YH5","TRG_NLS_MonoExtC_3","PF00514","O60684"
"861","Q5T6F2","TRG_NLS_MonoExtC_3","PF00514","P52292"
"862","Q5T6F2","TRG_NLS_MonoExtC_3","PF00514","O60684"
"863","Q15637","TRG_NLS_MonoExtC_3","PF00514","P52292"
"864","Q15637","TRG_NLS_MonoExtC_3","PF00514","O60684"
"865","O60927","TRG_NLS_MonoExtC_3","PF00514","P52292"
"866","O60927","TRG_NLS_MonoExtC_3","PF00514","O60684"
"867","P78424","TRG_NLS_MonoExtC_3","PF00514","P52292"
"868","P78424","TRG_NLS_MonoExtC_3","PF00514","O60684"
"869","P51531","TRG_NLS_MonoExtC_3","PF00514","P52292"
"870","P51531","TRG_NLS_MonoExtC_3","PF00514","O60684"
"871","Q92688","TRG_NLS_MonoExtC_3","PF00514","P52292"
"872","Q92688","TRG_NLS_MonoExtC_3","PF00514","O60684"
"873","Q96EB6","TRG_NLS_MonoExtC_3","PF00514","P52292"
"874","Q96EB6","TRG_NLS_MonoExtC_3","PF00514","O60684"
"875","O43148","TRG_NLS_MonoExtC_3","PF00514","P52292"
"876","O43148","TRG_NLS_MonoExtC_3","PF00514","O60684"
"877","Q96C86","TRG_NLS_MonoExtC_3","PF00514","P52292"
"878","Q96C86","TRG_NLS_MonoExtC_3","PF00514","O60684"
"879","Q9HAN9","TRG_NLS_MonoExtC_3","PF00514","P52292"
"880","Q9HAN9","TRG_NLS_MonoExtC_3","PF00514","O60684"
"881","Q99459","TRG_NLS_MonoExtC_3","PF00514","P52292"
"882","Q99459","TRG_NLS_MonoExtC_3","PF00514","O60684"
"883","Q92993","TRG_NLS_MonoExtC_3","PF00514","P52292"
"884","Q92993","TRG_NLS_MonoExtC_3","PF00514","O60684"
"885","P78545","TRG_NLS_MonoExtC_3","PF00514","P52292"
"886","P78545","TRG_NLS_MonoExtC_3","PF00514","O60684"
"887","Q8NI77","TRG_NLS_MonoExtC_3","PF00514","P52292"
"888","Q8NI77","TRG_NLS_MonoExtC_3","PF00514","O60684"
"889","Q9NVC6","TRG_NLS_MonoExtC_3","PF00514","P52292"
"890","Q9NVC6","TRG_NLS_MonoExtC_3","PF00514","O60684"
"891","P46695","TRG_NLS_MonoExtC_3","PF00514","P52292"
"892","P46695","TRG_NLS_MonoExtC_3","PF00514","O60684"
"893","O75586","TRG_NLS_MonoExtC_3","PF00514","P52292"
"894","O75586","TRG_NLS_MonoExtC_3","PF00514","O60684"
"895","Q96L73","TRG_NLS_MonoExtC_3","PF00514","P52292"
"896","Q96L73","TRG_NLS_MonoExtC_3","PF00514","O60684"
"897","Q86YD7","TRG_NLS_MonoExtC_3","PF00514","P52292"
"898","Q86YD7","TRG_NLS_MonoExtC_3","PF00514","O60684"
"899","Q99832","TRG_NLS_MonoExtC_3","PF00514","P52292"
"900","Q99832","TRG_NLS_MonoExtC_3","PF00514","O60684"
"901","O94763","TRG_NLS_MonoExtC_3","PF00514","P52292"
"902","O94763","TRG_NLS_MonoExtC_3","PF00514","O60684"
"903","P20700","TRG_NLS_MonoExtC_3","PF00514","P52292"
"904","P20700","TRG_NLS_MonoExtC_3","PF00514","O60684"
"905","Q96T49","TRG_NLS_MonoExtC_3","PF00514","P52292"
"906","Q96T49","TRG_NLS_MonoExtC_3","PF00514","O60684"
"907","P47712","TRG_NLS_MonoExtC_3","PF00514","P52292"
"908","P47712","TRG_NLS_MonoExtC_3","PF00514","O60684"
"909","P05412","TRG_NLS_MonoExtC_3","PF00514","P52292"
"910","P05412","TRG_NLS_MonoExtC_3","PF00514","O60684"
"911","Q96QC0","TRG_NLS_MonoExtC_3","PF00514","P52292"
"912","Q96QC0","TRG_NLS_MonoExtC_3","PF00514","O60684"
"913","Q12972","TRG_NLS_MonoExtC_3","PF00514","P52292"
"914","Q12972","TRG_NLS_MonoExtC_3","PF00514","O60684"
"915","Q16594","TRG_NLS_MonoExtC_3","PF00514","P52292"
"916","Q16594","TRG_NLS_MonoExtC_3","PF00514","O60684"
"917","Q14684","TRG_NLS_MonoExtC_3","PF00514","P52292"
"918","Q14684","TRG_NLS_MonoExtC_3","PF00514","O60684"
"919","Q9BUI4","TRG_NLS_MonoExtC_3","PF00514","P52292"
"920","Q9BUI4","TRG_NLS_MonoExtC_3","PF00514","O60684"
"921","Q9Y3C7","TRG_NLS_MonoExtC_3","PF00514","P52292"
"922","Q9Y3C7","TRG_NLS_MonoExtC_3","PF00514","O60684"
"923","Q5S007","TRG_NLS_MonoExtC_3","PF00514","P52292"
"924","Q5S007","TRG_NLS_MonoExtC_3","PF00514","O60684"
"925","P02545","TRG_NLS_MonoExtC_3","PF00514","P52292"
"926","P02545","TRG_NLS_MonoExtC_3","PF00514","O60684"
"927","Q9NWS0","TRG_NLS_MonoExtC_3","PF00514","P52292"
"928","Q9NWS0","TRG_NLS_MonoExtC_3","PF00514","O60684"
"929","Q9Y2K7","TRG_NLS_MonoExtN_4","PF00514","P52292"
"930","Q9Y2K7","TRG_NLS_MonoExtN_4","PF00514","O60684"
"931","P78545","TRG_NLS_MonoExtN_4","PF00514","P52292"
"932","P78545","TRG_NLS_MonoExtN_4","PF00514","O60684"
"933","Q9NVC6","TRG_NLS_MonoExtN_4","PF00514","P52292"
"934","Q9NVC6","TRG_NLS_MonoExtN_4","PF00514","O60684"
"935","Q9HAN9","TRG_NLS_MonoExtN_4","PF00514","P52292"
"936","Q9HAN9","TRG_NLS_MonoExtN_4","PF00514","O60684"
"937","Q96EB6","TRG_NLS_MonoExtN_4","PF00514","P52292"
"938","Q96EB6","TRG_NLS_MonoExtN_4","PF00514","O60684"
"939","O75586","TRG_NLS_MonoExtN_4","PF00514","P52292"
"940","O75586","TRG_NLS_MonoExtN_4","PF00514","O60684"
"941","Q96C86","TRG_NLS_MonoExtN_4","PF00514","P52292"
"942","Q96C86","TRG_NLS_MonoExtN_4","PF00514","O60684"
"943","P38432","TRG_NLS_MonoExtN_4","PF00514","P52292"
"944","P38432","TRG_NLS_MonoExtN_4","PF00514","O60684"
"945","Q99832","TRG_NLS_MonoExtN_4","PF00514","P52292"
"946","Q99832","TRG_NLS_MonoExtN_4","PF00514","O60684"
"947","Q92993","TRG_NLS_MonoExtN_4","PF00514","P52292"
"948","Q92993","TRG_NLS_MonoExtN_4","PF00514","O60684"
"949","Q96QC0","TRG_NLS_MonoExtN_4","PF00514","P52292"
"950","Q96QC0","TRG_NLS_MonoExtN_4","PF00514","O60684"
"951","O60885","TRG_NLS_MonoExtN_4","PF00514","P52292"
"952","O60885","TRG_NLS_MonoExtN_4","PF00514","O60684"
"953","O60927","TRG_NLS_MonoExtN_4","PF00514","P52292"
"954","O60927","TRG_NLS_MonoExtN_4","PF00514","O60684"
"955","Q9BUI4","TRG_NLS_MonoExtN_4","PF00514","P52292"
"956","Q9BUI4","TRG_NLS_MonoExtN_4","PF00514","O60684"
"957","P20700","TRG_NLS_MonoExtN_4","PF00514","P52292"
"958","P20700","TRG_NLS_MonoExtN_4","PF00514","O60684"
"959","Q93074","TRG_NLS_MonoExtN_4","PF00514","P52292"
"960","Q93074","TRG_NLS_MonoExtN_4","PF00514","O60684"
"961","Q99459","TRG_NLS_MonoExtN_4","PF00514","P52292"
"962","Q99459","TRG_NLS_MonoExtN_4","PF00514","O60684"
"963","Q53EL6","TRG_NLS_MonoExtN_4","PF00514","P52292"
"964","Q53EL6","TRG_NLS_MonoExtN_4","PF00514","O60684"
"965","O43513","TRG_NLS_MonoExtN_4","PF00514","P52292"
"966","O43513","TRG_NLS_MonoExtN_4","PF00514","O60684"
"967","Q96T49","TRG_NLS_MonoExtN_4","PF00514","P52292"
"968","Q96T49","TRG_NLS_MonoExtN_4","PF00514","O60684"
"969","X5D778","TRG_NLS_MonoExtN_4","PF00514","P52292"
"970","X5D778","TRG_NLS_MonoExtN_4","PF00514","O60684"
"971","Q13547","TRG_NLS_MonoExtN_4","PF00514","P52292"
"972","Q13547","TRG_NLS_MonoExtN_4","PF00514","O60684"
"973","P46087","TRG_NLS_MonoExtN_4","PF00514","P52292"
"974","P46087","TRG_NLS_MonoExtN_4","PF00514","O60684"
"975","P51531","TRG_NLS_MonoExtN_4","PF00514","P52292"
"976","P51531","TRG_NLS_MonoExtN_4","PF00514","O60684"
"977","Q96L73","TRG_NLS_MonoExtN_4","PF00514","P52292"
"978","Q96L73","TRG_NLS_MonoExtN_4","PF00514","O60684"
"979","Q12972","TRG_NLS_MonoExtN_4","PF00514","P52292"
"980","Q12972","TRG_NLS_MonoExtN_4","PF00514","O60684"
"981","Q13148","TRG_NLS_MonoExtN_4","PF00514","P52292"
"982","Q13148","TRG_NLS_MonoExtN_4","PF00514","O60684"
"983","Q9Y3C7","TRG_NLS_MonoExtN_4","PF00514","P52292"
"984","Q9Y3C7","TRG_NLS_MonoExtN_4","PF00514","O60684"
"985","Q15637","TRG_NLS_MonoExtN_4","PF00514","P52292"
"986","Q15637","TRG_NLS_MonoExtN_4","PF00514","O60684"
"987","Q9NWS0","TRG_NLS_MonoExtN_4","PF00514","P52292"
"988","Q9NWS0","TRG_NLS_MonoExtN_4","PF00514","O60684"
"989","P78424","TRG_NLS_MonoExtN_4","PF00514","P52292"
"990","P78424","TRG_NLS_MonoExtN_4","PF00514","O60684"
"991","Q92688","TRG_NLS_MonoExtN_4","PF00514","P52292"
"992","Q92688","TRG_NLS_MonoExtN_4","PF00514","O60684"
"993","Q5S007","TRG_NLS_MonoExtN_4","PF00514","P52292"
"994","Q5S007","TRG_NLS_MonoExtN_4","PF00514","O60684"
"995","Q8NI77","TRG_NLS_MonoExtN_4","PF00514","P52292"
"996","Q8NI77","TRG_NLS_MonoExtN_4","PF00514","O60684"
"997","P46695","TRG_NLS_MonoExtN_4","PF00514","P52292"
"998","P46695","TRG_NLS_MonoExtN_4","PF00514","O60684"
"999","Q14684","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1000","Q14684","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1001","P05412","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1002","P05412","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1003","P47712","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1004","P47712","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1005","Q5T6F2","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1006","Q5T6F2","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1007","Q69YH5","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1008","Q69YH5","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1009","Q16594","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1010","Q16594","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1011","O94763","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1012","O94763","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1013","O43148","TRG_NLS_MonoExtN_4","PF00514","P52292"
"1014","O43148","TRG_NLS_MonoExtN_4","PF00514","O60684"
"1015","P22460","TRG_PTS1","PF00515","O43765"
"1016","P22460","TRG_PTS1","PF00515","Q96EQ0"
"1017","Q9NUI1","TRG_PTS1","PF00515","O43765"
"1018","Q9NUI1","TRG_PTS1","PF00515","Q96EQ0"
"1019","P34913","TRG_PTS1","PF00515","O43765"
"1020","P34913","TRG_PTS1","PF00515","Q96EQ0"
"1021","Q15311","TRG_PTS1","PF00515","O43765"
"1022","Q15311","TRG_PTS1","PF00515","Q96EQ0"
"1023","Q9P0K1","TRG_PTS1","PF00515","O43765"
"1024","Q9P0K1","TRG_PTS1","PF00515","Q96EQ0"
"1025","Q15067","TRG_PTS1","PF00515","O43765"
"1026","Q15067","TRG_PTS1","PF00515","Q96EQ0"
"1027","Q86WA8","TRG_PTS1","PF00515","O43765"
"1028","Q86WA8","TRG_PTS1","PF00515","Q96EQ0"
"1029","Q08426","TRG_PTS1","PF00515","O43765"
"1030","Q08426","TRG_PTS1","PF00515","Q96EQ0"
"1031","A8MXV4","TRG_PTS1","PF00515","O43765"
"1032","A8MXV4","TRG_PTS1","PF00515","Q96EQ0"
"1033","P20020","TRG_PTS1","PF00515","O43765"
"1034","P20020","TRG_PTS1","PF00515","Q96EQ0"
"1035","O15254","TRG_PTS1","PF00515","O43765"
"1036","O15254","TRG_PTS1","PF00515","Q96EQ0"
"1037","P11413","TRG_PTS1","PF00515","O43765"
"1038","P11413","TRG_PTS1","PF00515","Q96EQ0"
"1039","Q01814","TRG_PTS1","PF00515","O43765"
"1040","Q01814","TRG_PTS1","PF00515","Q96EQ0"
"1041","P53778","TRG_PTS1","PF00515","O43765"
"1042","P53778","TRG_PTS1","PF00515","Q96EQ0"
"1043","P33402","TRG_PTS1","PF00515","O43765"
"1044","P33402","TRG_PTS1","PF00515","Q96EQ0"
"1045","P23508","TRG_PTS1","PF00515","O43765"
"1046","P23508","TRG_PTS1","PF00515","Q96EQ0"
"1047","P25100","TRG_PTS1","PF00515","O43765"
"1048","P25100","TRG_PTS1","PF00515","Q96EQ0"
"1049","Q9BY49","TRG_PTS1","PF00515","O43765"
"1050","Q9BY49","TRG_PTS1","PF00515","Q96EQ0"
"1051","Q9Y2Q3","TRG_PTS1","PF00515","O43765"
"1052","Q9Y2Q3","TRG_PTS1","PF00515","Q96EQ0"
"1053","Q17R89","TRG_PTS1","PF00515","O43765"
"1054","Q17R89","TRG_PTS1","PF00515","Q96EQ0"
"1055","P51659","TRG_PTS1","PF00515","O43765"
"1056","P51659","TRG_PTS1","PF00515","Q96EQ0"
"1057","Q15418","TRG_PTS1","PF00515","O43765"
"1058","Q15418","TRG_PTS1","PF00515","Q96EQ0"
"1059","O75521","TRG_PTS1","PF00515","O43765"
"1060","O75521","TRG_PTS1","PF00515","Q96EQ0"
"1061","Q15139","TRG_PTS1","PF00515","O43765"
"1062","Q15139","TRG_PTS1","PF00515","Q96EQ0"
"1063","Q9HBW0","TRG_PTS1","PF00515","O43765"
"1064","Q9HBW0","TRG_PTS1","PF00515","Q96EQ0"
"1065","Q9GZV5","TRG_PTS1","PF00515","O43765"
"1066","Q9GZV5","TRG_PTS1","PF00515","Q96EQ0"
"1067","P46937","TRG_PTS1","PF00515","O43765"
"1068","P46937","TRG_PTS1","PF00515","Q96EQ0"
"1069","Q05066","TRG_PTS1","PF00515","O43765"
"1070","Q05066","TRG_PTS1","PF00515","Q96EQ0"
"1071","P04040","TRG_PTS1","PF00515","O43765"
"1072","P04040","TRG_PTS1","PF00515","Q96EQ0"
"1073","Q6YN16","TRG_PTS1","PF00515","O43765"
"1074","Q6YN16","TRG_PTS1","PF00515","Q96EQ0"
"1075","P13569","TRG_PTS1","PF00515","O43765"
"1076","P13569","TRG_PTS1","PF00515","Q96EQ0"
"1077","Q9BTZ2","TRG_PTS1","PF00515","O43765"
"1078","Q9BTZ2","TRG_PTS1","PF00515","Q96EQ0"
"1079","Q9UJ83","TRG_PTS1","PF00515","O43765"
"1080","Q9UJ83","TRG_PTS1","PF00515","Q96EQ0"
"1081","Q8IV20","TRG_PTS1","PF00515","O43765"
"1082","Q8IV20","TRG_PTS1","PF00515","Q96EQ0"
"1083","Q15349","TRG_PTS1","PF00515","O43765"
"1084","Q15349","TRG_PTS1","PF00515","Q96EQ0"
"1085","Q14D04","TRG_PTS1","PF00515","O43765"
"1086","Q14D04","TRG_PTS1","PF00515","Q96EQ0"
"1087","Q9NWQ8","TRG_PTS1","PF00515","O43765"
"1088","Q9NWQ8","TRG_PTS1","PF00515","Q96EQ0"
"1089","Q9HCN8","LIG_PDZ_Class_3","PF00595","O14745"
"1090","Q9HCN8","LIG_PDZ_Class_3","PF00595","Q15599"
"1091","Q9HCN8","LIG_PDZ_Class_3","PF00595","Q12959"
"1092","Q9HCN8","LIG_PDZ_Class_3","PF00595","O14908"
"1093","Q9HCN8","LIG_PDZ_Class_3","PF00595","Q14160"
"1094","Q7Z4H8","LIG_PDZ_Class_3","PF00595","O14745"
"1095","Q7Z4H8","LIG_PDZ_Class_3","PF00595","Q15599"
"1096","Q7Z4H8","LIG_PDZ_Class_3","PF00595","Q12959"
"1097","Q7Z4H8","LIG_PDZ_Class_3","PF00595","O14908"
"1098","Q7Z4H8","LIG_PDZ_Class_3","PF00595","Q14160"
"1099","Q9H814","LIG_PDZ_Class_3","PF00595","O14745"
"1100","Q9H814","LIG_PDZ_Class_3","PF00595","Q15599"
"1101","Q9H814","LIG_PDZ_Class_3","PF00595","Q12959"
"1102","Q9H814","LIG_PDZ_Class_3","PF00595","O14908"
"1103","Q9H814","LIG_PDZ_Class_3","PF00595","Q14160"
"1104","Q32P28","LIG_PDZ_Class_3","PF00595","O14745"
"1105","Q32P28","LIG_PDZ_Class_3","PF00595","Q15599"
"1106","Q32P28","LIG_PDZ_Class_3","PF00595","Q12959"
"1107","Q32P28","LIG_PDZ_Class_3","PF00595","O14908"
"1108","Q32P28","LIG_PDZ_Class_3","PF00595","Q14160"
"1109","Q13724","LIG_PDZ_Class_3","PF00595","O14745"
"1110","Q13724","LIG_PDZ_Class_3","PF00595","Q15599"
"1111","Q13724","LIG_PDZ_Class_3","PF00595","Q12959"
"1112","Q13724","LIG_PDZ_Class_3","PF00595","O14908"
"1113","Q13724","LIG_PDZ_Class_3","PF00595","Q14160"
"1114","P14625","LIG_PDZ_Class_3","PF00595","O14745"
"1115","P14625","LIG_PDZ_Class_3","PF00595","Q15599"
"1116","P14625","LIG_PDZ_Class_3","PF00595","Q12959"
"1117","P14625","LIG_PDZ_Class_3","PF00595","O14908"
"1118","P14625","LIG_PDZ_Class_3","PF00595","Q14160"
"1119","O75509","LIG_PDZ_Class_3","PF00595","O14745"
"1120","O75509","LIG_PDZ_Class_3","PF00595","Q15599"
"1121","O75509","LIG_PDZ_Class_3","PF00595","Q12959"
"1122","O75509","LIG_PDZ_Class_3","PF00595","O14908"
"1123","O75509","LIG_PDZ_Class_3","PF00595","Q14160"
"1124","Q8NBJ5","LIG_PDZ_Class_3","PF00595","O14745"
"1125","Q8NBJ5","LIG_PDZ_Class_3","PF00595","Q15599"
"1126","Q8NBJ5","LIG_PDZ_Class_3","PF00595","Q12959"
"1127","Q8NBJ5","LIG_PDZ_Class_3","PF00595","O14908"
"1128","Q8NBJ5","LIG_PDZ_Class_3","PF00595","Q14160"
"1129","Q8IXB1","LIG_PDZ_Class_3","PF00595","O14745"
"1130","Q8IXB1","LIG_PDZ_Class_3","PF00595","Q15599"
"1131","Q8IXB1","LIG_PDZ_Class_3","PF00595","Q12959"
"1132","Q8IXB1","LIG_PDZ_Class_3","PF00595","O14908"
"1133","Q8IXB1","LIG_PDZ_Class_3","PF00595","Q14160"
"1134","P04843","LIG_PDZ_Class_3","PF00595","O14745"
"1135","P04843","LIG_PDZ_Class_3","PF00595","Q15599"
"1136","P04843","LIG_PDZ_Class_3","PF00595","Q12959"
"1137","P04843","LIG_PDZ_Class_3","PF00595","O14908"
"1138","P04843","LIG_PDZ_Class_3","PF00595","Q14160"
"1139","P07237","LIG_PDZ_Class_3","PF00595","O14745"
"1140","P07237","LIG_PDZ_Class_3","PF00595","Q15599"
"1141","P07237","LIG_PDZ_Class_3","PF00595","Q12959"
"1142","P07237","LIG_PDZ_Class_3","PF00595","O14908"
"1143","P07237","LIG_PDZ_Class_3","PF00595","Q14160"
"1144","P50454","LIG_PDZ_Class_3","PF00595","O14745"
"1145","P50454","LIG_PDZ_Class_3","PF00595","Q15599"
"1146","P50454","LIG_PDZ_Class_3","PF00595","Q12959"
"1147","P50454","LIG_PDZ_Class_3","PF00595","O14908"
"1148","P50454","LIG_PDZ_Class_3","PF00595","Q14160"
"1149","Q9NYU1","LIG_PDZ_Class_3","PF00595","O14745"
"1150","Q9NYU1","LIG_PDZ_Class_3","PF00595","Q15599"
"1151","Q9NYU1","LIG_PDZ_Class_3","PF00595","Q12959"
"1152","Q9NYU1","LIG_PDZ_Class_3","PF00595","O14908"
"1153","Q9NYU1","LIG_PDZ_Class_3","PF00595","Q14160"
"1154","P30040","LIG_PDZ_Class_3","PF00595","O14745"
"1155","P30040","LIG_PDZ_Class_3","PF00595","Q15599"
"1156","P30040","LIG_PDZ_Class_3","PF00595","Q12959"
"1157","P30040","LIG_PDZ_Class_3","PF00595","O14908"
"1158","P30040","LIG_PDZ_Class_3","PF00595","Q14160"
"1159","Q9Y4L1","LIG_PDZ_Class_3","PF00595","O14745"
"1160","Q9Y4L1","LIG_PDZ_Class_3","PF00595","Q15599"
"1161","Q9Y4L1","LIG_PDZ_Class_3","PF00595","Q12959"
"1162","Q9Y4L1","LIG_PDZ_Class_3","PF00595","O14908"
"1163","Q9Y4L1","LIG_PDZ_Class_3","PF00595","Q14160"
"1164","Q14696","LIG_PDZ_Class_3","PF00595","O14745"
"1165","Q14696","LIG_PDZ_Class_3","PF00595","Q15599"
"1166","Q14696","LIG_PDZ_Class_3","PF00595","Q12959"
"1167","Q14696","LIG_PDZ_Class_3","PF00595","O14908"
"1168","Q14696","LIG_PDZ_Class_3","PF00595","Q14160"
"1169","P30101","LIG_PDZ_Class_3","PF00595","O14745"
"1170","P30101","LIG_PDZ_Class_3","PF00595","Q15599"
"1171","P30101","LIG_PDZ_Class_3","PF00595","Q12959"
"1172","P30101","LIG_PDZ_Class_3","PF00595","O14908"
"1173","P30101","LIG_PDZ_Class_3","PF00595","Q14160"
"1174","Q9BQS8","LIG_PDZ_Class_3","PF00595","O14745"
"1175","Q9BQS8","LIG_PDZ_Class_3","PF00595","Q15599"
"1176","Q9BQS8","LIG_PDZ_Class_3","PF00595","Q12959"
"1177","Q9BQS8","LIG_PDZ_Class_3","PF00595","O14908"
"1178","Q9BQS8","LIG_PDZ_Class_3","PF00595","Q14160"
"1179","Q9Y680","LIG_PDZ_Class_3","PF00595","O14745"
"1180","Q9Y680","LIG_PDZ_Class_3","PF00595","Q15599"
"1181","Q9Y680","LIG_PDZ_Class_3","PF00595","Q12959"
"1182","Q9Y680","LIG_PDZ_Class_3","PF00595","O14908"
"1183","Q9Y680","LIG_PDZ_Class_3","PF00595","Q14160"
"1184","P0C2L3","LIG_PDZ_Class_1","PF00595","O14745"
"1185","P0C2L3","LIG_PDZ_Class_1","PF00595","Q15599"
"1186","P0C2L3","LIG_PDZ_Class_1","PF00595","Q12959"
"1187","P0C2L3","LIG_PDZ_Class_1","PF00595","O14908"
"1188","P0C2L3","LIG_PDZ_Class_1","PF00595","Q14160"
"1189","Q86WA8","LIG_PDZ_Class_1","PF00595","O14745"
"1190","Q86WA8","LIG_PDZ_Class_1","PF00595","Q15599"
"1191","Q86WA8","LIG_PDZ_Class_1","PF00595","Q12959"
"1192","Q86WA8","LIG_PDZ_Class_1","PF00595","O14908"
"1193","Q86WA8","LIG_PDZ_Class_1","PF00595","Q14160"
"1194","P37198","LIG_PDZ_Class_1","PF00595","O14745"
"1195","P37198","LIG_PDZ_Class_1","PF00595","Q15599"
"1196","P37198","LIG_PDZ_Class_1","PF00595","Q12959"
"1197","P37198","LIG_PDZ_Class_1","PF00595","O14908"
"1198","P37198","LIG_PDZ_Class_1","PF00595","Q14160"
"1199","A6NIX2","LIG_PDZ_Class_1","PF00595","O14745"
"1200","A6NIX2","LIG_PDZ_Class_1","PF00595","Q15599"
"1201","A6NIX2","LIG_PDZ_Class_1","PF00595","Q12959"
"1202","A6NIX2","LIG_PDZ_Class_1","PF00595","O14908"
"1203","A6NIX2","LIG_PDZ_Class_1","PF00595","Q14160"
"1204","Q8N6Y0","LIG_PDZ_Class_1","PF00595","O14745"
"1205","Q8N6Y0","LIG_PDZ_Class_1","PF00595","Q15599"
"1206","Q8N6Y0","LIG_PDZ_Class_1","PF00595","Q12959"
"1207","Q8N6Y0","LIG_PDZ_Class_1","PF00595","O14908"
"1208","Q8N6Y0","LIG_PDZ_Class_1","PF00595","Q14160"
"1209","Q14CM0","LIG_PDZ_Class_1","PF00595","O14745"
"1210","Q14CM0","LIG_PDZ_Class_1","PF00595","Q15599"
"1211","Q14CM0","LIG_PDZ_Class_1","PF00595","Q12959"
"1212","Q14CM0","LIG_PDZ_Class_1","PF00595","O14908"
"1213","Q14CM0","LIG_PDZ_Class_1","PF00595","Q14160"
"1214","O60447","LIG_PDZ_Class_1","PF00595","O14745"
"1215","O60447","LIG_PDZ_Class_1","PF00595","Q15599"
"1216","O60447","LIG_PDZ_Class_1","PF00595","Q12959"
"1217","O60447","LIG_PDZ_Class_1","PF00595","O14908"
"1218","O60447","LIG_PDZ_Class_1","PF00595","Q14160"
"1219","O75521","LIG_PDZ_Class_1","PF00595","O14745"
"1220","O75521","LIG_PDZ_Class_1","PF00595","Q15599"
"1221","O75521","LIG_PDZ_Class_1","PF00595","Q12959"
