"","mProtein","Motif","Domain","dProtein"
"886","P35222","MOD_GSK3_1","PF00069","P45984"
"887","P35222","MOD_GSK3_1","PF00069","P24941"
"888","P35222","MOD_GSK3_1","PF00069","Q99986"
"889","P35222","MOD_GSK3_1","PF00069","Q14164"
"890","P35222","MOD_GSK3_1","PF00069","P19784"
"891","P35222","MOD_GSK3_1","PF00069","P53350"
"892","P35222","MOD_GSK3_1","PF00069","P51617"
"893","P35222","MOD_GSK3_1","PF00069","O15111"
"894","P08047","MOD_ProDKin_1","PF00069","P45984"
"895","P08047","MOD_ProDKin_1","PF00069","P24941"
"896","P08047","MOD_ProDKin_1","PF00069","Q99986"
"897","P08047","MOD_ProDKin_1","PF00069","Q14164"
"898","P08047","MOD_ProDKin_1","PF00069","P19784"
"899","P08047","MOD_ProDKin_1","PF00069","P53350"
"900","P08047","MOD_ProDKin_1","PF00069","P51617"
"901","P08047","MOD_ProDKin_1","PF00069","O15111"
"902","P41212","MOD_ProDKin_1","PF00069","P45984"
"903","P41212","MOD_ProDKin_1","PF00069","P24941"
"904","P41212","MOD_ProDKin_1","PF00069","Q99986"
"905","P41212","MOD_ProDKin_1","PF00069","Q14164"
"906","P41212","MOD_ProDKin_1","PF00069","P19784"
"907","P41212","MOD_ProDKin_1","PF00069","P53350"
"908","P41212","MOD_ProDKin_1","PF00069","P51617"
"909","P41212","MOD_ProDKin_1","PF00069","O15111"
"910","Q53EZ4","MOD_CDK_SPK_2","PF00069","P45984"
"911","Q53EZ4","MOD_CDK_SPK_2","PF00069","P24941"
"912","Q53EZ4","MOD_CDK_SPK_2","PF00069","Q99986"
"913","Q53EZ4","MOD_CDK_SPK_2","PF00069","Q14164"
"914","Q53EZ4","MOD_CDK_SPK_2","PF00069","P19784"
"915","Q53EZ4","MOD_CDK_SPK_2","PF00069","P53350"
"916","Q53EZ4","MOD_CDK_SPK_2","PF00069","P51617"
"917","Q53EZ4","MOD_CDK_SPK_2","PF00069","O15111"
"918","P06400","MOD_CDK_SPK_2","PF00069","P45984"
"919","P06400","MOD_CDK_SPK_2","PF00069","P24941"
"920","P06400","MOD_CDK_SPK_2","PF00069","Q99986"
"921","P06400","MOD_CDK_SPK_2","PF00069","Q14164"
"922","P06400","MOD_CDK_SPK_2","PF00069","P19784"
"923","P06400","MOD_CDK_SPK_2","PF00069","P53350"
"924","P06400","MOD_CDK_SPK_2","PF00069","P51617"
"925","P06400","MOD_CDK_SPK_2","PF00069","O15111"
"926","Q00613","MOD_GSK3_1","PF00069","P45984"
"927","Q00613","MOD_GSK3_1","PF00069","P24941"
"928","Q00613","MOD_GSK3_1","PF00069","Q99986"
"929","Q00613","MOD_GSK3_1","PF00069","Q14164"
"930","Q00613","MOD_GSK3_1","PF00069","P19784"
"931","Q00613","MOD_GSK3_1","PF00069","P53350"
"932","Q00613","MOD_GSK3_1","PF00069","P51617"
"933","Q00613","MOD_GSK3_1","PF00069","O15111"
"934","Q92945","LIG_NBox_RRM_1","PF00076","P55884"
"935","Q92945","LIG_NBox_RRM_1","PF00076","Q86U06"
"936","Q92945","LIG_NBox_RRM_1","PF00076","P38159"
"937","Q92945","LIG_NBox_RRM_1","PF00076","Q16629"
"938","Q92945","LIG_NBox_RRM_1","PF00076","P07910"
"939","Q92945","LIG_NBox_RRM_1","PF00076","Q9UHX1"
"940","Q92945","LIG_NBox_RRM_1","PF00076","Q93062"
"941","Q92945","LIG_NBox_RRM_1","PF00076","Q99729"
"942","Q92945","LIG_NBox_RRM_1","PF00076","P26599"
"943","Q92945","LIG_NBox_RRM_1","PF00076","Q07955"
"944","Q92945","LIG_NBox_RRM_1","PF00076","P09651"
"945","Q92945","LIG_NBox_RRM_1","PF00076","P52597"
"946","Q92945","LIG_NBox_RRM_1","PF00076","Q14103"
"947","Q92945","LIG_NBox_RRM_1","PF00076","P11940"
"948","Q92945","LIG_NBox_RRM_1","PF00076","P31943"
"949","Q92945","LIG_NBox_RRM_1","PF00076","O60506"
"950","P54253","LIG_ULM_U2AF65_1","PF00076","P55884"
"951","P54253","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"952","P54253","LIG_ULM_U2AF65_1","PF00076","P38159"
"953","P54253","LIG_ULM_U2AF65_1","PF00076","Q16629"
"954","P54253","LIG_ULM_U2AF65_1","PF00076","P07910"
"955","P54253","LIG_ULM_U2AF65_1","PF00076","Q9UHX1"
"956","P54253","LIG_ULM_U2AF65_1","PF00076","Q93062"
"957","P54253","LIG_ULM_U2AF65_1","PF00076","Q99729"
"958","P54253","LIG_ULM_U2AF65_1","PF00076","P26599"
"959","P54253","LIG_ULM_U2AF65_1","PF00076","Q07955"
"960","P54253","LIG_ULM_U2AF65_1","PF00076","P09651"
"961","P54253","LIG_ULM_U2AF65_1","PF00076","P52597"
"962","P54253","LIG_ULM_U2AF65_1","PF00076","Q14103"
"963","P54253","LIG_ULM_U2AF65_1","PF00076","P11940"
"964","P54253","LIG_ULM_U2AF65_1","PF00076","P31943"
"965","P54253","LIG_ULM_U2AF65_1","PF00076","O60506"
"966","Q15637","LIG_ULM_U2AF65_1","PF00076","P55884"
"967","Q15637","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"968","Q15637","LIG_ULM_U2AF65_1","PF00076","P38159"
"969","Q15637","LIG_ULM_U2AF65_1","PF00076","Q16629"
"970","Q15637","LIG_ULM_U2AF65_1","PF00076","P07910"
"971","Q15637","LIG_ULM_U2AF65_1","PF00076","Q9UHX1"
"972","Q15637","LIG_ULM_U2AF65_1","PF00076","Q93062"
"973","Q15637","LIG_ULM_U2AF65_1","PF00076","Q99729"
"974","Q15637","LIG_ULM_U2AF65_1","PF00076","P26599"
"975","Q15637","LIG_ULM_U2AF65_1","PF00076","Q07955"
"976","Q15637","LIG_ULM_U2AF65_1","PF00076","P09651"
"977","Q15637","LIG_ULM_U2AF65_1","PF00076","P52597"
"978","Q15637","LIG_ULM_U2AF65_1","PF00076","Q14103"
"979","Q15637","LIG_ULM_U2AF65_1","PF00076","P11940"
"980","Q15637","LIG_ULM_U2AF65_1","PF00076","P31943"
"981","Q15637","LIG_ULM_U2AF65_1","PF00076","O60506"
"982","O75376","LIG_CORNRBOX","PF00104","P22736"
"983","O75376","LIG_CORNRBOX","PF00104","P10276"
"984","P48552","LIG_NRBOX","PF00104","P22736"
"985","P48552","LIG_NRBOX","PF00104","P10276"
"986","Q92793","LIG_NRBOX","PF00104","P22736"
"987","Q92793","LIG_NRBOX","PF00104","P10276"
"988","Q9UBK2","LIG_NRBOX","PF00104","P22736"
"989","Q9UBK2","LIG_NRBOX","PF00104","P10276"
"990","Q9Y618","LIG_CORNRBOX","PF00104","P22736"
"991","Q9Y618","LIG_CORNRBOX","PF00104","P10276"
"992","Q9UQ80","LIG_NRBOX","PF00104","P22736"
"993","Q9UQ80","LIG_NRBOX","PF00104","P10276"
"994","P46527","DOC_CYCLIN_1","PF00134","P30281"
"995","Q13352","DOC_CYCLIN_1","PF00134","P30281"
"996","P30304","DOC_CYCLIN_1","PF00134","P30281"
"997","O00716","DOC_CYCLIN_1","PF00134","P30281"
"998","P04637","DOC_CYCLIN_1","PF00134","P30281"
"999","Q08999","DOC_CYCLIN_1","PF00134","P30281"
"1000","Q01094","DOC_CYCLIN_1","PF00134","P30281"
"1001","P06400","DOC_CYCLIN_1","PF00134","P30281"
"1002","P28749","DOC_CYCLIN_1","PF00134","P30281"
"1003","P38936","DOC_CYCLIN_1","PF00134","P30281"
"1004","Q92667","DOC_PP1_RVXF_1","PF00149","P67775"
"1005","P06400","DOC_PP1_RVXF_1","PF00149","P67775"
"1006","Q96T49","DOC_PP1_MyPhoNE_1","PF00149","P67775"
"1007","Q9H788","DOC_PP1_MyPhoNE_1","PF00149","P67775"
"1008","P38398","DOC_PP1_RVXF_1","PF00149","P67775"
"1009","Q6VAB6","DOC_PP2B_LxvP_1","PF00149","P67775"
"1010","Q96I34","DOC_PP1_MyPhoNE_1","PF00149","P67775"
"1011","Q9BZL4","DOC_PP1_MyPhoNE_1","PF00149","P67775"
"1012","P49715","MOD_SUMO_for_1","PF00179","P63279"
"1013","P06401","MOD_SUMO_for_1","PF00179","P63279"
"1014","Q16665","MOD_SUMO_for_1","PF00179","P63279"
"1015","P29590","MOD_SUMO_for_1","PF00179","P63279"
"1016","P10242","MOD_SUMO_for_1","PF00179","P63279"
"1017","P17676","MOD_SUMO_for_1","PF00179","P63279"
"1018","Q00613","MOD_SUMO_for_1","PF00179","P63279"
"1019","P04150","MOD_SUMO_for_1","PF00179","P63279"
"1020","P23497","MOD_SUMO_for_1","PF00179","P63279"
"1021","Q13547","MOD_SUMO_for_1","PF00179","P63279"
"1022","P49792","MOD_SUMO_rev_2","PF00179","P63279"
"1023","Q00839","MOD_SUMO_rev_2","PF00179","P63279"
"1024","Q07666","MOD_SUMO_rev_2","PF00179","P63279"
"1025","P19338","MOD_SUMO_rev_2","PF00179","P63279"
"1026","P56524","MOD_SUMO_for_1","PF00179","P63279"
"1027","Q6NZI2","MOD_SUMO_rev_2","PF00179","P63279"
"1028","P04637","MOD_SUMO_for_1","PF00179","P63279"
"1029","Q92754","MOD_SUMO_for_1","PF00179","P63279"
"1030","P63165","MOD_SUMO_rev_2","PF00179","P63279"
"1031","P04049","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1032","P04049","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1033","P04049","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1034","P04049","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1035","P04049","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1036","P54253","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1037","P54253","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1038","P54253","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1039","P54253","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1040","P54253","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1041","Q6P597","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1042","Q6P597","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1043","Q6P597","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1044","Q6P597","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1045","Q6P597","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1046","Q9UQC2","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1047","Q9UQC2","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1048","Q9UQC2","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1049","Q9UQC2","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1050","Q9UQC2","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1051","P46937","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1052","P46937","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1053","P46937","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1054","P46937","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1055","P46937","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1056","P58340","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1057","P58340","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1058","P58340","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1059","P58340","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1060","P58340","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1061","P68431","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1062","P68431","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1063","P68431","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1064","P68431","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1065","P68431","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1066","O43524","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1067","O43524","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1068","O43524","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1069","O43524","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1070","O43524","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1071","P14136","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1072","P14136","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1073","P14136","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1074","P14136","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1075","P14136","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1076","P56524","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1077","P56524","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1078","P56524","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1079","P56524","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1080","P56524","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1081","Q9P0K1","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1082","Q9P0K1","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1083","Q9P0K1","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1084","Q9P0K1","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1085","Q9P0K1","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1086","P26045","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1087","P26045","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1088","P26045","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1089","P26045","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1090","P26045","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1091","P46527","LIG_14-3-3_CterR_2","PF00244","P27348"
"1092","P46527","LIG_14-3-3_CterR_2","PF00244","P63104"
"1093","P46527","LIG_14-3-3_CterR_2","PF00244","P31947"
"1094","P46527","LIG_14-3-3_CterR_2","PF00244","P62258"
"1095","P46527","LIG_14-3-3_CterR_2","PF00244","P31946"
"1096","O15151","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1097","O15151","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1098","O15151","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1099","O15151","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1100","O15151","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1101","Q9GZV5","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1102","Q9GZV5","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1103","Q9GZV5","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1104","Q9GZV5","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1105","Q9GZV5","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1106","P13569","LIG_14-3-3_CanoR_1","PF00244","P27348"
"1107","P13569","LIG_14-3-3_CanoR_1","PF00244","P63104"
"1108","P13569","LIG_14-3-3_CanoR_1","PF00244","P31947"
"1109","P13569","LIG_14-3-3_CanoR_1","PF00244","P62258"
"1110","P13569","LIG_14-3-3_CanoR_1","PF00244","P31946"
"1111","P02751","LIG_RGD","PF00362","P05556"
"1112","P02751","LIG_Integrin_isoDGR_1","PF00362","P05556"
"1113","Q15583","LIG_CtBP_PxDLS_1","PF00389","P56545"
"1114","Q15583","LIG_CtBP_PxDLS_1","PF00389","O43175"
"1115","Q96JN0","LIG_CtBP_PxDLS_1","PF00389","P56545"
"1116","Q96JN0","LIG_CtBP_PxDLS_1","PF00389","O43175"
"1117","O00257","LIG_CtBP_PxDLS_1","PF00389","P56545"
"1118","O00257","LIG_CtBP_PxDLS_1","PF00389","O43175"
"1119","P41970","LIG_CtBP_PxDLS_1","PF00389","P56545"
"1120","P41970","LIG_CtBP_PxDLS_1","PF00389","O43175"
"1121","O60315","LIG_CtBP_PxDLS_1","PF00389","P56545"
"1122","O60315","LIG_CtBP_PxDLS_1","PF00389","O43175"
"1123","P48552","LIG_CtBP_PxDLS_1","PF00389","P56545"
"1124","P48552","LIG_CtBP_PxDLS_1","PF00389","O43175"
"1125","Q13422","LIG_CtBP_PxDLS_1","PF00389","P56545"
"1126","Q13422","LIG_CtBP_PxDLS_1","PF00389","O43175"
"1127","P56524","LIG_CtBP_PxDLS_1","PF00389","P56545"
"1128","P56524","LIG_CtBP_PxDLS_1","PF00389","O43175"
"1129","P22736","DOC_WW_Pin1_4","PF00397","O00308"
"1130","P22736","DOC_WW_Pin1_4","PF00397","O95817"
"1131","P84022","DOC_WW_Pin1_4","PF00397","O00308"
"1132","P84022","DOC_WW_Pin1_4","PF00397","O95817"
"1133","P31749","DOC_WW_Pin1_4","PF00397","O00308"
"1134","P31749","DOC_WW_Pin1_4","PF00397","O95817"
"1135","P14598","DOC_WW_Pin1_4","PF00397","O00308"
"1136","P14598","DOC_WW_Pin1_4","PF00397","O95817"
"1137","Q04206","DOC_WW_Pin1_4","PF00397","O00308"
"1138","Q04206","DOC_WW_Pin1_4","PF00397","O95817"
"1139","P05067","DOC_WW_Pin1_4","PF00397","O00308"
"1140","P05067","DOC_WW_Pin1_4","PF00397","O95817"
"1141","P40763","DOC_WW_Pin1_4","PF00397","O00308"
"1142","P40763","DOC_WW_Pin1_4","PF00397","O95817"
"1143","Q9UER7","DOC_WW_Pin1_4","PF00397","O00308"
"1144","Q9UER7","DOC_WW_Pin1_4","PF00397","O95817"
"1145","P54274","DOC_WW_Pin1_4","PF00397","O00308"
"1146","P54274","DOC_WW_Pin1_4","PF00397","O95817"
"1147","P46527","DOC_WW_Pin1_4","PF00397","O00308"
"1148","P46527","DOC_WW_Pin1_4","PF00397","O95817"
"1149","P01106","DOC_WW_Pin1_4","PF00397","O00308"
"1150","P01106","DOC_WW_Pin1_4","PF00397","O95817"
"1151","Q9Y618","DOC_WW_Pin1_4","PF00397","O00308"
"1152","Q9Y618","DOC_WW_Pin1_4","PF00397","O95817"
"1153","O15350","DOC_WW_Pin1_4","PF00397","O00308"
"1154","O15350","DOC_WW_Pin1_4","PF00397","O95817"
"1155","Q4VCS5","LIG_WW_1","PF00397","O00308"
"1156","Q4VCS5","LIG_WW_1","PF00397","O95817"
"1157","Q12800","DOC_WW_Pin1_4","PF00397","O00308"
"1158","Q12800","DOC_WW_Pin1_4","PF00397","O95817"
"1159","P05412","DOC_WW_Pin1_4","PF00397","O00308"
"1160","P05412","DOC_WW_Pin1_4","PF00397","O95817"
"1161","P69713","DOC_WW_Pin1_4","PF00397","O00308"
"1162","P69713","DOC_WW_Pin1_4","PF00397","O95817"
"1163","Q01860","DOC_WW_Pin1_4","PF00397","O00308"
"1164","Q01860","DOC_WW_Pin1_4","PF00397","O95817"
"1165","P46531","DOC_WW_Pin1_4","PF00397","O00308"
"1166","P46531","DOC_WW_Pin1_4","PF00397","O95817"
"1167","P13285","LIG_WW_1","PF00397","O00308"
"1168","P13285","LIG_WW_1","PF00397","O95817"
"1169","P04637","DOC_WW_Pin1_4","PF00397","O00308"
"1170","P04637","DOC_WW_Pin1_4","PF00397","O95817"
"1171","P29590","DOC_WW_Pin1_4","PF00397","O00308"
"1172","P29590","DOC_WW_Pin1_4","PF00397","O95817"
"1173","P10276","DOC_WW_Pin1_4","PF00397","O00308"
"1174","P10276","DOC_WW_Pin1_4","PF00397","O95817"
"1175","Q92945","DOC_WW_Pin1_4","PF00397","O00308"
"1176","Q92945","DOC_WW_Pin1_4","PF00397","O95817"
"1177","Q14118","LIG_WW_1","PF00397","O00308"
"1178","Q14118","LIG_WW_1","PF00397","O95817"
"1179","O15350","LIG_WW_1","PF00397","O00308"
"1180","O15350","LIG_WW_1","PF00397","O95817"
"1181","P35222","DOC_WW_Pin1_4","PF00397","O00308"
"1182","P35222","DOC_WW_Pin1_4","PF00397","O95817"
"1183","Q05397","DOC_WW_Pin1_4","PF00397","O00308"
"1184","Q05397","DOC_WW_Pin1_4","PF00397","O95817"
"1185","P35568","DOC_WW_Pin1_4","PF00397","O00308"
"1186","P35568","DOC_WW_Pin1_4","PF00397","O95817"
"1187","Q12834","DEG_APCC_KENBOX_2","PF00400","P63244"
"1188","Q12834","DEG_APCC_KENBOX_2","PF00400","Q9UKB1"
"1189","Q12834","DEG_APCC_KENBOX_2","PF00400","Q9Y297"
"1190","Q12834","DEG_APCC_KENBOX_2","PF00400","P35606"
"1191","Q12834","DEG_APCC_KENBOX_2","PF00400","Q9BV38"
"1192","Q12834","DEG_APCC_KENBOX_2","PF00400","Q9ULV4"
"1193","Q12834","DEG_APCC_KENBOX_2","PF00400","Q9NNW5"
"1194","P53350","DEG_APCC_DBOX_1","PF00400","P63244"
"1195","P53350","DEG_APCC_DBOX_1","PF00400","Q9UKB1"
"1196","P53350","DEG_APCC_DBOX_1","PF00400","Q9Y297"
"1197","P53350","DEG_APCC_DBOX_1","PF00400","P35606"
"1198","P53350","DEG_APCC_DBOX_1","PF00400","Q9BV38"
"1199","P53350","DEG_APCC_DBOX_1","PF00400","Q9ULV4"
"1200","P53350","DEG_APCC_DBOX_1","PF00400","Q9NNW5"
"1201","O43683","DEG_APCC_KENBOX_2","PF00400","P63244"
"1202","O43683","DEG_APCC_KENBOX_2","PF00400","Q9UKB1"
"1203","O43683","DEG_APCC_KENBOX_2","PF00400","Q9Y297"
"1204","O43683","DEG_APCC_KENBOX_2","PF00400","P35606"
"1205","O43683","DEG_APCC_KENBOX_2","PF00400","Q9BV38"
"1206","O43683","DEG_APCC_KENBOX_2","PF00400","Q9ULV4"
"1207","O43683","DEG_APCC_KENBOX_2","PF00400","Q9NNW5"
"1208","P03116","DEG_APCC_KENBOX_2","PF00400","P63244"
"1209","P03116","DEG_APCC_KENBOX_2","PF00400","Q9UKB1"
"1210","P03116","DEG_APCC_KENBOX_2","PF00400","Q9Y297"
"1211","P03116","DEG_APCC_KENBOX_2","PF00400","P35606"
"1212","P03116","DEG_APCC_KENBOX_2","PF00400","Q9BV38"
"1213","P03116","DEG_APCC_KENBOX_2","PF00400","Q9ULV4"
"1214","P03116","DEG_APCC_KENBOX_2","PF00400","Q9NNW5"
"1215","Q9Y5J3","LIG_WRPW_1","PF00400","P63244"
"1216","Q9Y5J3","LIG_WRPW_1","PF00400","Q9UKB1"
"1217","Q9Y5J3","LIG_WRPW_1","PF00400","Q9Y297"
"1218","Q9Y5J3","LIG_WRPW_1","PF00400","P35606"
"1219","Q9Y5J3","LIG_WRPW_1","PF00400","Q9BV38"
"1220","Q9Y5J3","LIG_WRPW_1","PF00400","Q9ULV4"
"1221","Q9Y5J3","LIG_WRPW_1","PF00400","Q9NNW5"
"1222","Q96GD4","DEG_APCC_KENBOX_2","PF00400","P63244"
"1223","Q96GD4","DEG_APCC_KENBOX_2","PF00400","Q9UKB1"
"1224","Q96GD4","DEG_APCC_KENBOX_2","PF00400","Q9Y297"
"1225","Q96GD4","DEG_APCC_KENBOX_2","PF00400","P35606"
"1226","Q96GD4","DEG_APCC_KENBOX_2","PF00400","Q9BV38"
"1227","Q96GD4","DEG_APCC_KENBOX_2","PF00400","Q9ULV4"
"1228","Q96GD4","DEG_APCC_KENBOX_2","PF00400","Q9NNW5"
"1229","Q96FF9","DEG_APCC_KENBOX_2","PF00400","P63244"
"1230","Q96FF9","DEG_APCC_KENBOX_2","PF00400","Q9UKB1"
"1231","Q96FF9","DEG_APCC_KENBOX_2","PF00400","Q9Y297"
"1232","Q96FF9","DEG_APCC_KENBOX_2","PF00400","P35606"
"1233","Q96FF9","DEG_APCC_KENBOX_2","PF00400","Q9BV38"
"1234","Q96FF9","DEG_APCC_KENBOX_2","PF00400","Q9ULV4"
"1235","Q96FF9","DEG_APCC_KENBOX_2","PF00400","Q9NNW5"
"1236","P46531","DEG_SCF_FBW7_2","PF00400","P63244"
"1237","P46531","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"1238","P46531","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"1239","P46531","DEG_SCF_FBW7_2","PF00400","P35606"
"1240","P46531","DEG_SCF_FBW7_2","PF00400","Q9BV38"
"1241","P46531","DEG_SCF_FBW7_2","PF00400","Q9ULV4"
"1242","P46531","DEG_SCF_FBW7_2","PF00400","Q9NNW5"
"1243","P30307","DEG_APCC_KENBOX_2","PF00400","P63244"
"1244","P30307","DEG_APCC_KENBOX_2","PF00400","Q9UKB1"
"1245","P30307","DEG_APCC_KENBOX_2","PF00400","Q9Y297"
"1246","P30307","DEG_APCC_KENBOX_2","PF00400","P35606"
"1247","P30307","DEG_APCC_KENBOX_2","PF00400","Q9BV38"
"1248","P30307","DEG_APCC_KENBOX_2","PF00400","Q9ULV4"
"1249","P30307","DEG_APCC_KENBOX_2","PF00400","Q9NNW5"
"1250","O60566","LIG_GLEBS_BUB3_1","PF00400","P63244"
"1251","O60566","LIG_GLEBS_BUB3_1","PF00400","Q9UKB1"
"1252","O60566","LIG_GLEBS_BUB3_1","PF00400","Q9Y297"
"1253","O60566","LIG_GLEBS_BUB3_1","PF00400","P35606"
"1254","O60566","LIG_GLEBS_BUB3_1","PF00400","Q9BV38"
"1255","O60566","LIG_GLEBS_BUB3_1","PF00400","Q9ULV4"
"1256","O60566","LIG_GLEBS_BUB3_1","PF00400","Q9NNW5"
"1257","P35222","DEG_SCF_TRCP1_1","PF00400","P63244"
"1258","P35222","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"1259","P35222","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"1260","P35222","DEG_SCF_TRCP1_1","PF00400","P35606"
"1261","P35222","DEG_SCF_TRCP1_1","PF00400","Q9BV38"
"1262","P35222","DEG_SCF_TRCP1_1","PF00400","Q9ULV4"
"1263","P35222","DEG_SCF_TRCP1_1","PF00400","Q9NNW5"
"1264","P18848","DEG_SCF_TRCP1_1","PF00400","P63244"
"1265","P18848","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"1266","P18848","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"1267","P18848","DEG_SCF_TRCP1_1","PF00400","P35606"
"1268","P18848","DEG_SCF_TRCP1_1","PF00400","Q9BV38"
"1269","P18848","DEG_SCF_TRCP1_1","PF00400","Q9ULV4"
"1270","P18848","DEG_SCF_TRCP1_1","PF00400","Q9NNW5"
"1271","Q9UBP5","LIG_WRPW_1","PF00400","P63244"
"1272","Q9UBP5","LIG_WRPW_1","PF00400","Q9UKB1"
"1273","Q9UBP5","LIG_WRPW_1","PF00400","Q9Y297"
"1274","Q9UBP5","LIG_WRPW_1","PF00400","P35606"
"1275","Q9UBP5","LIG_WRPW_1","PF00400","Q9BV38"
"1276","Q9UBP5","LIG_WRPW_1","PF00400","Q9ULV4"
"1277","Q9UBP5","LIG_WRPW_1","PF00400","Q9NNW5"
"1278","P38936","DEG_CRL4_CDT2_1","PF00400","P63244"
"1279","P38936","DEG_CRL4_CDT2_1","PF00400","Q9UKB1"
"1280","P38936","DEG_CRL4_CDT2_1","PF00400","Q9Y297"
"1281","P38936","DEG_CRL4_CDT2_1","PF00400","P35606"
"1282","P38936","DEG_CRL4_CDT2_1","PF00400","Q9BV38"
"1283","P38936","DEG_CRL4_CDT2_1","PF00400","Q9ULV4"
"1284","P38936","DEG_CRL4_CDT2_1","PF00400","Q9NNW5"
"1285","P35610","TRG_ER_diArg_1","PF00400","P63244"
"1286","P35610","TRG_ER_diArg_1","PF00400","Q9UKB1"
"1287","P35610","TRG_ER_diArg_1","PF00400","Q9Y297"
"1288","P35610","TRG_ER_diArg_1","PF00400","P35606"
"1289","P35610","TRG_ER_diArg_1","PF00400","Q9BV38"
"1290","P35610","TRG_ER_diArg_1","PF00400","Q9ULV4"
"1291","P35610","TRG_ER_diArg_1","PF00400","Q9NNW5"
"1292","Q12959","DEG_SCF_TRCP1_1","PF00400","P63244"
"1293","Q12959","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"1294","Q12959","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
